Year,Geo Level,State,County,Data Item,Value
1947,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,574,500"
1947,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,420,500"
1947,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,033,600"
1947,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,560,000"
1947,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,808,800"
1946,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,832,000"
1946,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,325,000"
1946,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,440,000"
1946,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,203,000"
1946,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,549,200"
1946,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,392,000"
1946,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,510,000"
1946,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,178,800"
1946,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,682,700"
1945,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,103,400"
1945,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,576,400"
1945,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,511,200"
1945,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,755,300"
1945,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,564,800"
1945,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,596,500"
1945,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,535,200"
1945,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","8,265,600"
1945,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,010,400"
1944,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,465,600"
1944,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,291,200"
1944,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,780,000"
1944,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,706,800"
1944,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,952,500"
1944,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,004,800"
1944,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,834,600"
1944,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,564,200"
1944,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,146,400"
1943,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,330,000"
1943,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,576,000"
1943,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,237,000"
1943,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,730,400"
1943,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,393,700"
1943,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,342,500"
1943,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,503,600"
1943,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,043,700"
1943,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,982,000"
1942,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,182,000"
1942,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,473,600"
1942,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,984,200"
1942,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,404,500"
1942,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,044,200"
1942,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,796,000"
1942,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,272,000"
1942,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,111,100"
1942,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,733,400"
1941,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,851,000"
1941,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,922,800"
1941,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,677,300"
1941,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,308,400"
1941,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,815,000"
1941,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,937,600"
1941,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,695,000"
1941,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,561,200"
1941,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,981,800"
1940,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,892,000"
1940,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,456,700"
1940,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,275,200"
1940,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,352,400"
1940,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,324,400"
1940,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,055,300"
1940,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,265,000"
1940,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,686,700"
1940,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,792,600"
1939,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,349,900"
1939,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,261,600"
1939,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,350,000"
1939,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,040,000"
1939,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,528,600"
1939,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,150,000"
1939,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,727,100"
1939,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","7,450,000"
1939,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,655,000"
1938,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,548,800"
1938,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,731,800"
1938,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,086,300"
1938,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,042,400"
1938,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,776,700"
1938,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,094,200"
1938,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,944,400"
1938,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,608,800"
1938,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,068,000"
1937,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,928,200"
1937,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,927,800"
1937,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,336,400"
1937,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,983,900"
1937,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,432,700"
1937,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,864,000"
1937,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,827,200"
1937,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,097,600"
1937,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,797,500"
1936,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,444,400"
1936,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,620,000"
1936,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","658,800"
1936,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,755,000"
1936,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,496,600"
1936,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,231,900"
1936,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,816,000"
1936,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,475,000"
1936,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,160,000"
1935,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,844,300"
1935,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,430,600"
1935,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,911,100"
1935,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,361,100"
1935,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,662,600"
1935,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,506,800"
1935,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,863,000"
1935,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,860,900"
1935,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,362,600"
1934,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,193,400"
1934,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,466,000"
1934,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","574,400"
1934,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,136,000"
1934,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,244,000"
1934,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,586,600"
1934,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,120,300"
1934,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,194,400"
1934,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,751,000"
1933,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,641,000"
1933,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,508,000"
1933,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","616,000"
1933,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,192,000"
1933,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,237,700"
1933,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,820,000"
1933,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,936,000"
1933,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,575,000"
1933,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,434,000"
1932,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,632,400"
1932,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,041,500"
1932,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,587,200"
1932,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,320,000"
1932,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,596,500"
1932,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,084,400"
1932,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,196,000"
1932,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","6,669,000"
1932,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,160,000"
1931,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,097,500"
1931,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,308,000"
1931,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,454,400"
1931,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,656,200"
1931,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,238,400"
1931,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,619,200"
1931,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,654,200"
1931,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,319,200"
1931,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,911,600"
1930,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,271,200"
1930,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,717,900"
1930,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,606,000"
1930,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,510,000"
1930,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,267,500"
1930,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,809,000"
1930,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","1,806,000"
1930,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,973,500"
1930,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,735,200"
1929,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,895,200"
1929,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,089,500"
1929,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,147,600"
1929,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,770,000"
1929,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,926,400"
1929,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,502,400"
1929,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,027,600"
1929,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,493,600"
1929,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,715,200"
1928,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,348,000"
1928,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,617,600"
1928,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,094,400"
1928,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,374,000"
1928,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,480,000"
1928,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,098,600"
1928,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,119,000"
1928,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,726,000"
1928,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,162,000"
1927,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,309,000"
1927,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,413,500"
1927,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,163,400"
1927,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,702,000"
1927,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,240,000"
1927,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,405,100"
1927,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,115,000"
1927,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,434,100"
1927,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,292,200"
1926,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,102,000"
1926,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,700,500"
1926,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,273,600"
1926,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,757,200"
1926,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,393,000"
1926,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,402,000"
1926,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,568,000"
1926,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,451,600"
1926,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,683,200"
1925,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,740,700"
1925,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,104,500"
1925,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,392,500"
1925,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,966,600"
1925,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,841,200"
1925,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,953,600"
1925,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,100,000"
1925,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,640,000"
1925,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,670,200"
1924,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,268,000"
1924,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,536,000"
1924,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,149,200"
1924,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,860,000"
1924,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,012,000"
1924,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,448,800"
1924,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,272,500"
1924,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,172,000"
1924,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,616,000"
1923,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,140,000"
1923,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,598,000"
1923,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,698,000"
1923,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,880,720"
1923,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,377,100"
1923,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,240,200"
1923,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,412,000"
1923,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","5,862,400"
1923,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,059,900"
1922,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,067,791"
1922,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,786,400"
1922,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,094,144"
1922,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,158,456"
1922,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,261,195"
1922,COUNTY,MINNESOTA,NOBLES,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,443,845"
1922,COUNTY,MINNESOTA,PIPESTONE,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,019,676"
1922,COUNTY,MINNESOTA,REDWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,991,923"
1922,COUNTY,MINNESOTA,ROCK,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,221,955"
1921,COUNTY,MINNESOTA,COTTONWOOD,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,363,245"
1921,COUNTY,MINNESOTA,JACKSON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","3,286,800"
1921,COUNTY,MINNESOTA,LINCOLN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","2,214,000"
1921,COUNTY,MINNESOTA,LYON,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,992,300"
1921,COUNTY,MINNESOTA,MURRAY,"CORN, GRAIN - PRODUCTION, MEASURED IN BU","4,378,200"
